"participantID","age","gender","block_i","trial_i","stim","signal","SSD","response","rt","correct","focus","Fullscreen","time_elapsed","browser_name","browser_version","os_name","os_version","tablet","mobile","screen_resolution","window_resolution"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","1","right","yes","200","undefined","null","true","focus","yes","1028287","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","2","right","no","250","rightarrow","591","true","focus","yes","1029649","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","3","left","no","250","leftarrow","331","true","focus","yes","1030753","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","4","left","yes","250","rightarrow","110","false","focus","yes","1031633","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","5","left","no","200","undefined","null","false","focus","yes","1034423","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","6","right","no","200","leftarrow","155","false","focus","yes","1036113","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","7","right","no","200","leftarrow","297","false","focus","yes","1037937","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","8","left","no","200","leftarrow","495","true","focus","yes","1039953","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","9","left","no","200","leftarrow","415","true","focus","yes","1041137","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","10","right","no","200","leftarrow","319","false","focus","yes","1042226","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","11","right","no","200","leftarrow","308","false","focus","yes","1044081","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","12","left","no","200","leftarrow","506","true","focus","yes","1046114","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","13","right","no","200","rightarrow","359","true","focus","yes","1047250","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","14","right","yes","200","rightarrow","555","false","focus","yes","1048578","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","15","left","no","150","leftarrow","293","true","focus","yes","1050402","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","16","left","yes","150","rightarrow","380","false","focus","yes","1051554","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","17","right","yes","100","undefined","null","true","focus","yes","1054330","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","18","right","no","150","rightarrow","383","true","focus","yes","1055490","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","19","left","no","150","leftarrow","304","true","focus","yes","1056577","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","20","left","yes","150","leftarrow","485","false","focus","yes","1057841","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","21","right","no","100","rightarrow","338","true","focus","yes","1059713","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","22","left","no","100","leftarrow","311","true","focus","yes","1060785","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","23","left","no","100","rightarrow","253","false","focus","yes","1061809","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","24","right","no","100","rightarrow","389","true","focus","yes","1063730","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","25","right","no","100","rightarrow","374","true","focus","yes","1064866","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","26","right","no","100","leftarrow","250","false","focus","yes","1065889","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","27","left","no","100","leftarrow","481","true","focus","yes","1067906","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","28","right","no","100","rightarrow","505","true","focus","yes","1069179","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","29","left","no","100","leftarrow","302","true","focus","yes","1070251","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","30","left","yes","100","rightarrow","273","false","focus","yes","1071291","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","31","left","no","50","leftarrow","441","true","focus","yes","1073259","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","0","32","right","yes","50","undefined","null","true","focus","yes","1075287","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","1","left","no","100","leftarrow","396","true","focus","yes","1095531","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","2","left","yes","100","leftarrow","303","false","focus","yes","1096603","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","3","left","no","50","leftarrow","388","true","focus","yes","1097755","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","4","right","no","50","rightarrow","420","true","focus","yes","1098939","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","5","right","no","50","rightarrow","374","true","focus","yes","1100091","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","6","right","yes","50","undefined","null","true","focus","yes","1102105","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","7","right","no","100","rightarrow","441","true","focus","yes","1103323","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","8","left","no","100","leftarrow","407","true","focus","yes","1104507","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","9","left","no","100","leftarrow","438","true","focus","yes","1105707","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","10","right","yes","100","rightarrow","343","false","focus","yes","1106811","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","11","right","no","50","rightarrow","491","true","focus","yes","1108059","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","12","left","yes","50","undefined","null","true","focus","yes","1110087","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","13","right","no","100","rightarrow","360","true","focus","yes","1111211","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","14","right","no","100","rightarrow","332","true","focus","yes","1112315","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","15","left","no","100","leftarrow","464","true","focus","yes","1113547","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","16","left","no","100","leftarrow","366","true","focus","yes","1114683","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","17","right","no","100","rightarrow","368","true","focus","yes","1115835","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","18","left","no","100","leftarrow","370","true","focus","yes","1116971","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","19","right","no","100","rightarrow","357","true","focus","yes","1118107","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","20","right","no","100","rightarrow","392","true","focus","yes","1119275","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","21","right","yes","100","undefined","null","true","focus","yes","1121307","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","22","left","no","150","leftarrow","359","true","focus","yes","1122427","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","23","left","no","150","leftarrow","316","true","focus","yes","1123515","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","24","left","yes","150","leftarrow","351","false","focus","yes","1124635","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","25","left","yes","100","undefined","null","true","focus","yes","1126673","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","26","left","no","150","rightarrow","303","false","focus","yes","1127755","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","27","right","no","150","rightarrow","406","true","focus","yes","1128939","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","28","right","yes","150","undefined","null","true","focus","yes","1130971","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","29","right","no","200","rightarrow","374","true","focus","yes","1132118","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","30","left","no","200","leftarrow","472","true","focus","yes","1133366","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","31","right","no","200","rightarrow","277","true","focus","yes","1134406","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","32","left","no","200","leftarrow","284","true","focus","yes","1135462","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","33","left","no","200","leftarrow","482","true","focus","yes","1136726","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","34","left","no","200","leftarrow","336","true","focus","yes","1137846","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","35","right","no","200","rightarrow","530","true","focus","yes","1139142","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","36","right","no","200","rightarrow","414","true","focus","yes","1140326","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","37","left","yes","200","leftarrow","399","false","focus","yes","1141494","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","38","left","no","150","leftarrow","431","true","focus","yes","1142694","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","39","right","no","150","rightarrow","368","true","focus","yes","1143846","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","40","right","yes","150","undefined","null","true","focus","yes","1145887","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","41","right","yes","200","rightarrow","336","false","focus","yes","1146998","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","42","right","no","150","rightarrow","661","true","focus","yes","1148438","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","43","right","no","150","rightarrow","587","true","focus","yes","1149798","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","44","left","no","150","leftarrow","437","true","focus","yes","1151014","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","45","right","no","150","rightarrow","369","true","focus","yes","1152151","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","46","left","yes","150","leftarrow","310","false","focus","yes","1153222","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","47","left","no","100","leftarrow","523","true","focus","yes","1154518","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","48","left","no","100","leftarrow","518","true","focus","yes","1155798","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","49","left","no","100","leftarrow","420","true","focus","yes","1156982","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","50","right","no","100","rightarrow","516","true","focus","yes","1158262","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","51","right","no","100","rightarrow","385","true","focus","yes","1159414","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","52","left","yes","100","undefined","null","true","focus","yes","1161436","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","53","left","no","150","leftarrow","354","true","focus","yes","1162550","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","54","right","no","150","rightarrow","406","true","focus","yes","1163718","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","55","right","yes","150","undefined","null","true","focus","yes","1165737","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","56","left","no","200","leftarrow","421","true","focus","yes","1166918","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","57","right","no","200","rightarrow","329","true","focus","yes","1168022","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","58","left","no","200","leftarrow","429","true","focus","yes","1169222","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","59","right","yes","200","rightarrow","380","false","focus","yes","1170374","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","60","left","no","150","leftarrow","350","true","focus","yes","1171494","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","61","right","no","150","rightarrow","337","true","focus","yes","1172614","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","62","left","no","150","leftarrow","388","true","focus","yes","1173782","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","1","63","left","yes","150","undefined","null","true","focus","yes","1175821","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
